rainfall,temperature,humidity,soil_type,crop_type,acres,water_required
110.38,36.82,42.1,clay,rice,1.52,314.16
177.43,26.92,51.73,clay,cotton,4.45,709.56
144.99,32.36,80.43,clay,sugarcane,2.18,383.46
162.12,29.79,81.7,clay,sugarcane,2.44,346.12
295.16,39.34,45.58,sandy,maize,4.88,801.92
137.57,39.0,88.69,loam,sugarcane,3.92,405.35
163.05,39.68,74.67,clay,sugarcane,1.95,351.45
83.38,37.33,53.63,silt,wheat,3.42,284.76
61.99,38.19,62.8,clay,maize,2.93,488.42
243.85,24.35,54.86,silt,sugarcane,1.02,372.78
192.67,36.62,47.5,loam,wheat,4.49,472.05
240.18,34.18,54.56,sandy,maize,4.2,639.91
87.47,39.26,69.0,sandy,wheat,4.0,607.46
192.96,31.43,81.3,clay,rice,3.02,542.44
113.41,21.7,58.18,clay,cotton,1.49,267.48
107.02,31.95,57.4,silt,cotton,4.48,538.89
52.88,33.73,63.4,clay,cotton,2.09,205.15
82.59,24.41,72.23,sandy,sugarcane,0.59,128.3
127.32,27.88,77.58,clay,cotton,4.92,811.86
79.22,31.97,56.34,silt,cotton,4.38,559.01
296.46,27.48,69.32,loam,maize,3.3,444.9
127.16,27.5,59.47,sandy,maize,0.56,125.56
82.58,22.66,75.82,sandy,maize,1.52,277.78
99.77,38.81,48.23,loam,sugarcane,2.53,304.63
196.93,35.01,52.85,loam,cotton,3.33,395.81
66.01,20.02,61.3,sandy,sugarcane,3.69,333.45
265.61,35.31,84.47,silt,sugarcane,4.05,528.22
290.37,34.8,68.67,silt,sugarcane,3.0,579.52
111.69,20.19,88.27,clay,sugarcane,3.45,571.38
162.52,27.39,45.16,silt,sugarcane,4.15,558.35
55.53,32.13,63.01,sandy,sugarcane,3.74,244.73
210.18,29.06,60.95,clay,cotton,4.8,510.96
153.48,35.56,70.01,silt,maize,4.44,819.87
117.51,28.51,80.6,loam,wheat,1.26,265.05
101.71,23.08,82.07,silt,wheat,4.76,522.33
213.51,39.53,73.51,clay,wheat,1.42,366.93
154.05,24.84,72.08,loam,rice,4.96,661.3
94.91,34.35,87.45,clay,maize,3.66,525.95
222.28,22.86,59.18,clay,cotton,3.32,706.55
191.27,26.58,81.64,loam,sugarcane,1.96,322.56
264.67,28.84,86.08,clay,wheat,1.1,317.14
79.37,23.84,64.58,sandy,maize,1.07,217.32
246.42,29.0,76.46,clay,cotton,4.4,928.77
218.38,23.14,58.85,sandy,wheat,2.45,569.33
78.75,31.18,47.94,loam,maize,3.02,532.65
223.71,33.27,69.33,clay,cotton,4.69,719.44
160.39,21.25,49.82,silt,maize,1.65,402.47
286.25,37.42,62.88,clay,sugarcane,3.94,578.79
85.4,23.7,83.64,sandy,maize,2.62,416.79
210.71,24.51,44.3,sandy,maize,1.46,305.05
145.5,33.23,41.52,silt,rice,4.34,627.96
289.2,29.38,70.32,loam,sugarcane,3.56,651.6
132.49,29.99,56.55,sandy,maize,0.93,269.51
290.55,22.56,60.9,sandy,sugarcane,2.94,565.59
275.37,36.11,60.29,sandy,maize,4.33,672.69
117.6,32.34,44.33,clay,sugarcane,0.8,182.62
250.89,22.71,40.18,clay,cotton,2.37,425.52
298.9,27.48,84.92,clay,wheat,4.12,799.22
113.17,36.21,50.89,clay,rice,4.36,650.43
159.19,31.37,61.3,clay,wheat,3.99,414.72
180.05,22.17,88.6,silt,maize,1.88,306.65
123.73,27.46,81.34,sandy,maize,2.78,553.07
53.82,24.85,45.4,silt,cotton,3.84,520.69
105.03,30.35,65.43,sandy,maize,1.19,303.31
120.48,36.87,76.5,clay,sugarcane,3.18,487.52
160.9,28.73,74.92,clay,wheat,3.74,459.07
92.78,28.67,78.04,loam,maize,4.32,404.57
268.31,38.11,62.87,loam,cotton,1.0,359.95
226.23,31.52,48.8,silt,rice,1.98,392.86
71.3,31.32,63.24,sandy,wheat,2.94,252.02
212.52,25.24,72.39,silt,cotton,3.65,740.66
213.41,32.15,70.43,loam,cotton,3.79,636.91
289.06,31.52,43.53,sandy,wheat,1.64,398.66
50.76,27.94,43.25,silt,cotton,0.56,69.27
111.98,39.81,88.26,loam,rice,3.62,460.52
281.95,37.64,47.59,clay,rice,4.59,599.99
283.03,34.99,54.72,silt,maize,4.09,601.59
230.15,30.75,78.38,clay,sugarcane,3.3,628.65
241.44,29.24,60.48,silt,maize,4.9,861.57
72.87,23.7,49.07,sandy,sugarcane,2.45,244.5
178.47,26.11,63.36,sandy,wheat,2.86,542.55
107.9,35.48,68.45,sandy,cotton,0.56,167.6
95.3,29.07,62.64,sandy,maize,4.76,479.92
252.58,37.65,85.95,loam,cotton,3.13,479.81
83.76,22.96,54.23,clay,maize,2.26,178.58
167.16,30.17,73.07,loam,maize,0.7,228.49
284.64,32.94,45.61,silt,rice,2.13,581.8
96.46,30.34,59.61,silt,sugarcane,0.52,105.18
294.5,37.78,77.05,clay,wheat,1.96,419.27
298.57,39.79,51.24,clay,cotton,4.78,1003.78
188.9,22.32,69.49,loam,maize,1.19,243.8
92.54,22.6,47.67,sandy,cotton,2.95,493.38
129.03,22.61,45.14,loam,rice,1.34,260.76
156.12,33.62,66.16,loam,wheat,4.03,427.87
127.33,27.45,73.75,silt,sugarcane,3.03,373.76
120.16,34.67,45.67,loam,sugarcane,1.41,246.31
293.06,28.11,85.89,clay,maize,4.4,816.68
88.34,32.55,51.29,sandy,wheat,4.03,424.45
233.33,35.4,46.0,silt,sugarcane,4.78,717.67
50.1,30.96,50.13,clay,wheat,0.5,131.0
199.05,30.79,48.48,silt,cotton,2.56,439.68
278.99,21.76,44.53,loam,rice,5.0,1055.83
121.98,28.22,79.89,loam,wheat,4.15,606.1
96.38,30.92,64.78,clay,wheat,4.24,437.3
212.92,29.24,59.43,clay,sugarcane,3.3,568.86
228.15,38.02,87.53,silt,maize,3.71,772.24
222.01,38.13,58.55,sandy,maize,4.12,488.54
129.83,36.44,48.35,silt,cotton,0.92,266.03
113.05,27.51,53.7,loam,sugarcane,3.62,350.84
288.98,34.35,51.95,clay,sugarcane,4.17,911.22
280.82,27.91,64.94,clay,rice,0.68,306.93
164.33,24.65,54.58,silt,maize,1.84,287.15
261.55,26.86,65.8,clay,sugarcane,1.96,536.11
163.08,21.42,73.46,clay,cotton,4.35,401.7
156.1,26.64,78.86,loam,rice,4.01,543.82
89.19,29.21,75.51,sandy,maize,3.45,474.85
156.6,39.11,50.28,clay,maize,4.12,762.89
184.35,26.27,45.79,clay,maize,2.54,448.5
55.63,38.05,67.12,silt,rice,4.44,657.33
161.03,24.58,49.95,sandy,cotton,1.55,231.97
245.34,23.82,44.25,loam,cotton,3.67,386.84
220.01,30.38,66.35,clay,sugarcane,1.59,263.18
208.79,33.45,56.34,sandy,sugarcane,0.68,344.18
277.39,20.89,77.81,sandy,maize,1.78,372.99
54.51,24.42,55.71,silt,wheat,2.72,138.41
189.26,29.11,88.94,loam,sugarcane,4.3,766.62
246.84,26.62,77.93,sandy,cotton,2.79,481.33
185.33,34.25,42.88,loam,maize,1.31,306.45
130.97,30.22,65.44,sandy,cotton,4.97,665.07
84.06,23.21,68.13,clay,maize,1.72,219.61
271.89,37.89,74.77,loam,rice,4.93,722.66
167.69,25.86,64.89,silt,sugarcane,4.71,673.72
269.53,34.62,64.17,sandy,rice,2.94,623.07
196.46,35.6,58.4,clay,sugarcane,0.91,352.65
218.55,39.26,53.57,sandy,cotton,3.63,478.12
251.07,29.97,87.31,clay,cotton,4.31,834.02
214.79,32.32,55.88,loam,wheat,2.5,416.7
149.51,26.7,43.17,silt,cotton,1.58,297.6
178.41,33.56,48.36,clay,maize,4.11,408.95
250.76,29.27,82.86,sandy,wheat,2.95,558.06
143.41,28.75,69.33,clay,maize,1.39,297.03
147.03,37.11,78.94,clay,wheat,4.77,782.24
73.92,21.0,80.44,silt,maize,4.77,665.67
278.65,37.64,81.16,loam,wheat,2.15,457.81
72.76,37.04,67.53,clay,sugarcane,0.79,120.98
212.05,30.13,48.86,clay,sugarcane,3.34,636.74
153.3,29.8,47.41,sandy,wheat,1.93,311.54
151.4,27.24,68.7,sandy,rice,0.8,229.35
219.89,39.88,58.33,loam,wheat,4.51,846.12
66.77,22.22,67.9,loam,rice,4.99,770.48
198.43,31.8,64.92,loam,maize,2.08,388.68
243.01,33.63,70.11,sandy,wheat,3.85,793.7
257.05,38.69,41.61,clay,rice,0.8,322.27
92.63,35.6,41.64,loam,wheat,2.16,265.88
274.35,32.88,76.08,sandy,sugarcane,0.99,395.25
214.04,22.34,49.66,sandy,sugarcane,0.75,298.93
270.46,27.47,72.61,loam,wheat,3.15,609.64
171.32,22.78,67.33,sandy,wheat,4.11,405.42
185.51,37.62,89.09,clay,cotton,2.54,290.26
279.76,34.99,81.77,silt,sugarcane,2.86,601.44
274.98,35.15,60.66,sandy,maize,1.72,492.22
162.04,33.05,70.82,sandy,wheat,3.81,516.61
118.6,30.14,45.86,silt,cotton,2.12,320.73
148.29,23.0,59.32,clay,wheat,0.8,244.06
146.94,26.59,76.69,loam,sugarcane,1.24,187.13
121.72,22.74,71.13,sandy,rice,1.08,141.43
117.14,34.5,64.22,clay,rice,2.46,431.39
265.27,23.2,48.83,loam,sugarcane,0.79,410.44
67.47,34.04,80.16,clay,maize,4.13,404.51
219.4,33.85,53.66,silt,cotton,4.59,530.49
93.21,29.19,81.02,sandy,wheat,1.62,271.05
136.13,22.7,70.58,clay,wheat,2.68,509.67
65.39,26.3,58.64,loam,wheat,2.84,399.67
117.49,26.4,42.03,loam,cotton,4.93,658.87
242.11,34.01,51.62,loam,cotton,0.8,360.13
271.25,22.27,84.45,silt,sugarcane,3.51,544.42
105.38,36.58,80.9,clay,cotton,2.06,321.83
165.89,35.22,68.74,clay,wheat,2.76,312.42
167.58,23.73,63.32,loam,wheat,1.48,315.4
268.39,34.38,72.36,loam,cotton,1.22,498.28
240.7,33.37,63.31,loam,cotton,1.6,384.11
178.27,34.96,72.22,silt,sugarcane,0.82,315.43
217.69,23.78,55.37,silt,rice,1.75,286.95
261.84,23.15,81.92,sandy,cotton,3.61,536.82
52.38,24.73,75.1,sandy,rice,3.43,256.85
150.72,27.32,56.5,sandy,maize,3.0,402.64
276.81,35.87,81.53,loam,rice,0.5,292.74
235.08,34.76,64.37,silt,cotton,1.07,403.53
185.71,38.51,48.73,silt,wheat,4.29,464.1
182.41,21.17,43.89,sandy,wheat,1.72,324.18
136.94,20.23,74.98,loam,cotton,4.6,458.35
180.13,33.98,83.26,clay,sugarcane,4.44,414.83
213.85,25.59,80.37,loam,cotton,1.2,290.83
154.59,26.68,72.78,loam,cotton,4.54,818.42
228.54,30.94,47.07,sandy,sugarcane,3.33,513.29
265.31,22.05,44.7,silt,sugarcane,3.34,657.41
88.67,32.85,57.25,silt,maize,4.34,545.87
162.89,26.5,82.75,clay,maize,2.32,472.68
152.01,32.65,88.09,silt,maize,3.81,612.66
221.87,36.68,52.07,silt,sugarcane,3.5,728.19
112.47,23.42,78.1,clay,rice,3.97,360.19
210.06,38.62,68.69,clay,cotton,3.47,557.0
269.37,30.61,41.59,sandy,maize,0.86,307.84
154.53,38.46,67.15,sandy,rice,1.82,310.74
277.75,24.15,80.3,sandy,cotton,4.73,891.94
298.29,32.09,53.81,sandy,rice,1.51,423.89
76.52,28.08,84.87,silt,wheat,2.63,473.47
108.26,35.48,51.81,sandy,wheat,2.11,297.09
287.59,32.12,43.82,loam,cotton,0.89,455.0
289.58,29.89,48.0,clay,rice,1.32,471.5
74.43,38.26,81.85,sandy,rice,1.79,277.8
53.75,27.54,60.87,clay,sugarcane,2.58,316.16
90.28,24.4,79.85,silt,maize,4.44,448.51
299.0,32.16,66.56,sandy,cotton,2.82,613.83
95.0,32.48,64.03,loam,rice,3.43,371.74
175.64,28.78,80.35,clay,maize,2.42,385.89
262.1,29.73,61.17,sandy,cotton,4.42,823.91
55.1,39.19,80.1,loam,rice,3.48,338.09
201.12,34.65,45.03,silt,wheat,0.91,325.27
119.26,22.21,71.82,loam,rice,2.65,525.61
265.58,24.24,75.13,silt,wheat,4.22,580.46
120.87,39.51,84.95,clay,wheat,3.8,587.3
221.69,34.53,51.22,sandy,sugarcane,4.57,618.13
218.55,38.3,70.21,loam,sugarcane,1.52,450.73
105.37,26.08,61.66,loam,maize,4.9,552.69
58.7,34.84,59.14,loam,cotton,1.78,203.21
152.31,34.28,45.34,silt,maize,0.73,240.34
122.3,25.89,46.71,clay,sugarcane,2.73,377.89
252.24,31.02,81.85,clay,maize,1.0,289.2
250.09,32.55,77.49,sandy,cotton,3.57,591.83
164.26,29.62,59.12,sandy,cotton,4.55,509.93
201.63,36.54,81.42,clay,rice,4.65,823.41
201.06,36.66,44.04,clay,maize,3.23,509.16
256.79,37.01,71.24,clay,sugarcane,2.91,548.09
156.25,36.07,83.41,loam,rice,4.97,467.43
118.86,29.76,81.94,silt,maize,3.11,265.99
116.26,27.63,58.64,clay,cotton,4.67,780.95
184.05,36.63,77.26,sandy,sugarcane,4.62,891.63
162.29,29.8,61.37,silt,maize,1.8,465.8
160.03,24.93,82.01,loam,cotton,0.56,223.67
72.78,30.15,66.54,silt,cotton,2.48,374.5
229.65,22.84,78.24,clay,maize,4.38,812.48
103.43,33.83,43.93,silt,maize,4.26,477.44
99.24,26.72,69.5,sandy,sugarcane,3.22,496.13
153.19,25.21,67.51,silt,rice,1.2,339.75
106.94,39.13,70.5,clay,cotton,0.98,161.32
195.96,35.54,74.78,silt,rice,4.8,766.88
142.87,35.74,85.91,silt,rice,2.4,393.69
162.23,32.47,79.28,silt,cotton,3.42,490.65
184.29,36.78,50.98,sandy,maize,4.58,644.35
100.88,35.18,81.29,silt,cotton,4.41,513.21
88.94,31.98,46.1,silt,rice,3.05,352.09
270.11,39.22,71.11,loam,sugarcane,2.7,500.02
158.43,23.83,84.14,silt,cotton,3.81,584.29
153.02,38.87,45.06,silt,sugarcane,2.07,376.43
58.9,28.03,82.48,loam,maize,3.31,542.92
174.49,30.57,79.93,sandy,maize,0.6,280.2
188.54,22.45,65.19,sandy,sugarcane,4.21,434.03
189.71,30.8,55.44,loam,sugarcane,4.99,576.2
226.76,32.22,60.27,loam,cotton,4.8,727.43
94.37,39.95,88.43,silt,maize,2.12,295.89
113.06,39.5,50.08,sandy,sugarcane,2.89,346.37
252.68,39.33,68.98,sandy,wheat,1.56,420.26
286.79,26.97,44.16,silt,cotton,1.86,328.91
83.98,39.83,50.89,clay,cotton,2.56,429.09
174.41,29.11,78.17,silt,wheat,3.86,789.96
103.54,37.04,55.13,clay,maize,0.58,171.95
65.02,24.33,89.29,silt,sugarcane,2.27,355.84
131.38,30.12,65.04,loam,sugarcane,3.0,459.02
85.92,39.32,65.83,silt,maize,1.47,295.51
227.48,38.94,41.82,loam,wheat,0.85,390.46
183.43,33.67,87.83,clay,wheat,2.93,445.6
85.96,35.96,48.71,clay,wheat,3.37,508.86
52.31,23.53,66.92,loam,cotton,3.38,195.36
252.04,34.43,59.78,loam,sugarcane,2.1,595.55
94.05,32.36,60.78,sandy,rice,1.57,231.92
201.55,21.83,72.17,sandy,cotton,1.49,230.65
134.23,22.26,73.1,silt,cotton,0.68,203.0
196.37,22.17,47.71,loam,sugarcane,1.33,322.66
128.91,34.49,64.98,clay,maize,4.18,588.63
71.73,22.83,79.52,sandy,sugarcane,0.51,116.83
105.74,29.35,62.16,loam,maize,0.7,184.13
97.01,27.14,48.29,clay,sugarcane,1.07,178.0
157.0,31.01,55.66,clay,cotton,2.39,413.17
214.57,34.13,50.62,loam,wheat,2.0,438.25
115.95,33.69,46.29,silt,cotton,1.3,224.41
53.02,30.31,58.88,sandy,cotton,1.0,61.67
179.73,29.29,67.05,sandy,rice,4.72,540.18
201.44,27.96,43.64,loam,cotton,4.6,541.41
290.72,37.24,70.19,silt,cotton,3.97,633.46
197.37,26.62,89.65,clay,cotton,1.63,368.37
167.79,25.19,88.21,silt,rice,1.96,327.29
193.35,34.87,81.46,sandy,maize,3.5,455.23
281.98,27.2,53.32,loam,rice,1.81,480.44
257.09,36.94,41.12,sandy,wheat,2.89,521.13
130.74,26.56,81.68,loam,maize,3.43,619.03
109.31,34.04,42.79,silt,rice,2.84,267.04
115.66,20.9,50.28,sandy,wheat,2.36,455.94
176.11,27.71,67.22,silt,wheat,2.07,480.34
236.01,26.86,48.92,sandy,sugarcane,4.0,761.58
175.8,36.33,81.69,silt,sugarcane,3.83,471.8
66.95,39.34,78.86,sandy,cotton,3.63,274.31
230.9,29.22,77.79,loam,maize,2.19,497.63
251.49,36.5,80.81,silt,rice,3.99,634.19
122.37,33.99,50.99,silt,cotton,4.81,612.59
216.03,39.35,76.44,loam,maize,3.6,762.56
156.65,36.22,57.76,clay,sugarcane,2.34,350.75
272.28,21.55,73.34,sandy,rice,4.08,484.04
261.31,34.27,46.1,sandy,wheat,3.24,661.84
181.36,30.71,75.28,loam,wheat,4.45,642.81
222.88,20.33,88.61,sandy,cotton,3.71,594.04
270.84,25.03,42.18,silt,cotton,3.96,908.28
173.93,38.44,44.69,silt,rice,3.5,412.04
128.31,38.52,46.18,loam,wheat,0.91,256.05
238.42,35.98,61.53,silt,cotton,2.68,548.25
105.02,39.64,54.54,clay,wheat,0.75,199.98
147.13,36.13,80.35,sandy,sugarcane,2.51,337.02
266.43,20.2,63.69,loam,cotton,3.72,765.48
231.11,25.76,64.23,loam,maize,2.4,391.53
150.95,20.61,75.85,sandy,cotton,0.51,206.81
103.69,21.88,58.1,clay,sugarcane,2.16,253.09
138.99,24.38,57.66,loam,rice,0.8,237.71
121.03,30.07,77.85,sandy,wheat,4.01,503.62
94.02,36.95,79.0,clay,rice,4.03,489.37
235.83,37.24,40.72,loam,cotton,4.13,835.42
113.02,32.32,47.19,clay,maize,0.64,154.59
163.54,38.56,50.65,loam,rice,0.65,200.43
146.46,30.0,57.58,sandy,maize,4.57,337.67
295.52,37.78,54.57,sandy,cotton,1.06,416.66
147.77,29.08,73.43,sandy,maize,3.52,360.25
70.0,25.54,81.41,clay,maize,4.08,574.99
72.46,38.33,49.6,silt,sugarcane,2.52,423.57
197.69,27.76,68.15,clay,rice,2.96,413.48
199.84,30.07,58.39,sandy,cotton,1.52,406.66
154.69,26.58,65.29,loam,sugarcane,4.66,601.85
157.96,33.26,71.04,silt,maize,1.86,359.98
63.48,39.9,84.68,clay,sugarcane,1.48,155.45
179.14,20.51,49.61,clay,sugarcane,2.86,502.3
176.18,38.0,44.35,loam,maize,1.36,348.62
87.39,20.08,71.36,loam,cotton,3.59,623.32
75.96,27.28,59.71,sandy,wheat,2.82,427.3
80.89,23.37,48.15,clay,sugarcane,1.17,181.89
75.26,35.15,45.85,loam,rice,0.8,138.68
202.43,21.01,67.95,loam,maize,1.12,343.18
99.12,31.07,55.02,silt,wheat,1.11,172.81
112.86,25.9,89.87,sandy,sugarcane,1.91,273.38
93.39,22.67,60.3,sandy,maize,4.25,569.51
289.46,35.44,50.61,clay,maize,0.76,414.97
263.65,24.35,71.44,loam,sugarcane,1.08,441.15
107.62,24.47,52.21,sandy,rice,1.86,287.44
131.89,25.5,64.7,clay,maize,2.99,544.02
102.47,31.74,64.13,sandy,maize,3.93,420.64
172.97,33.19,62.68,clay,sugarcane,4.65,616.17
54.9,20.35,79.8,loam,wheat,2.35,212.65
217.84,24.84,50.83,sandy,maize,0.98,295.53
180.79,28.62,85.22,clay,maize,1.46,316.85
274.66,26.64,79.57,clay,sugarcane,1.79,364.07
91.1,37.68,56.66,loam,maize,4.04,472.05
251.03,35.75,49.03,sandy,sugarcane,3.59,537.59
247.99,32.52,53.98,clay,rice,1.44,488.41
81.8,26.76,56.63,clay,sugarcane,4.27,493.1
149.64,34.01,67.85,clay,wheat,4.37,708.61
92.54,36.87,42.32,clay,maize,4.47,763.68
113.68,31.9,85.72,sandy,rice,1.74,233.79
115.81,35.69,44.93,silt,maize,1.1,285.42
189.06,34.98,53.96,sandy,maize,0.97,254.58
152.85,31.43,45.46,clay,sugarcane,2.3,517.11
286.93,26.24,52.83,sandy,maize,2.43,409.33
81.59,34.92,81.88,sandy,rice,4.41,432.77
293.42,24.14,70.76,loam,cotton,1.7,412.65
107.66,35.59,51.37,loam,maize,3.32,464.52
243.22,36.09,83.59,clay,sugarcane,4.05,519.33
134.74,36.44,80.04,silt,wheat,1.71,364.76
85.77,29.46,77.68,loam,maize,1.7,234.45
264.47,23.85,82.38,sandy,sugarcane,3.51,457.9
127.22,21.99,70.98,clay,maize,3.77,440.11
214.71,34.87,65.07,silt,cotton,4.82,814.05
191.61,37.73,58.7,loam,cotton,4.32,827.35
167.94,33.02,51.19,clay,rice,4.2,788.09
173.95,22.88,67.87,silt,cotton,3.62,380.52
233.06,38.7,84.47,clay,sugarcane,1.03,370.19
71.94,39.78,69.7,silt,cotton,4.14,558.78
217.05,28.67,85.98,loam,sugarcane,4.71,696.58
273.95,31.9,57.85,sandy,maize,2.26,422.41
64.45,35.54,74.76,sandy,rice,1.91,293.81
85.16,34.73,72.43,loam,rice,2.85,209.8
229.16,39.36,73.52,loam,cotton,4.8,820.96
159.32,22.3,72.25,loam,wheat,0.73,271.56
150.89,31.61,51.08,silt,cotton,3.69,526.91
84.24,33.84,47.18,silt,wheat,4.17,468.72
176.69,37.8,88.93,silt,cotton,4.05,770.2
81.64,37.48,42.26,silt,sugarcane,3.05,379.02
169.16,39.56,63.39,silt,sugarcane,4.64,870.1
240.9,30.24,61.25,silt,wheat,1.11,321.14
114.57,36.62,58.0,silt,rice,1.6,354.51
170.2,28.55,79.1,loam,wheat,1.88,331.86
298.0,28.45,77.27,silt,maize,0.54,359.81
221.66,25.07,85.26,clay,rice,2.17,491.92
260.34,36.36,59.77,silt,wheat,1.22,362.7
153.71,39.72,68.21,sandy,maize,3.76,568.59
241.97,25.13,84.62,sandy,maize,2.37,516.03
60.13,21.12,89.69,loam,cotton,3.67,320.37
80.73,36.31,88.46,sandy,wheat,1.82,157.8
100.77,32.4,75.89,sandy,sugarcane,1.09,174.39
150.49,39.19,47.16,sandy,cotton,1.09,244.42
261.44,25.04,41.16,loam,rice,1.41,396.54
136.57,21.42,81.26,loam,sugarcane,1.02,193.09
213.66,29.85,82.05,silt,maize,1.49,318.79
227.33,21.71,77.32,sandy,rice,3.11,595.68
196.55,25.24,54.0,silt,cotton,1.65,201.68
139.31,22.52,71.99,loam,maize,2.04,298.43
194.26,24.48,55.81,silt,maize,0.74,320.26
135.57,22.12,62.53,silt,maize,4.51,457.41
70.97,39.08,59.12,sandy,sugarcane,1.12,226.63
298.2,25.57,85.68,loam,cotton,2.07,516.22
81.8,28.88,51.71,sandy,cotton,2.21,389.6
68.09,37.97,68.88,silt,sugarcane,3.97,549.28
269.63,33.55,58.05,loam,cotton,2.68,690.47
125.46,32.36,73.15,silt,maize,2.22,419.12
212.57,34.11,68.23,silt,maize,3.63,387.13
132.25,36.58,86.2,sandy,maize,3.19,389.91
147.86,37.55,45.08,loam,cotton,0.85,271.12
115.53,32.85,51.03,loam,wheat,1.91,272.53
135.76,37.8,78.32,sandy,rice,4.9,373.66
152.68,30.71,58.44,clay,wheat,2.68,396.01
230.1,25.55,48.29,sandy,sugarcane,2.41,509.24
177.88,37.6,65.17,sandy,wheat,1.17,303.39
285.89,30.83,72.61,clay,wheat,4.28,979.34
60.47,38.12,42.24,loam,sugarcane,1.1,129.36
175.77,20.8,54.58,clay,wheat,0.97,218.46
196.06,27.95,80.47,silt,rice,2.48,379.99
280.05,38.96,66.01,silt,cotton,2.46,378.98
62.29,24.99,41.77,sandy,sugarcane,4.92,584.82
193.37,38.83,54.1,silt,wheat,1.07,335.02
263.41,39.08,71.96,clay,maize,2.68,523.47
110.48,37.64,49.97,silt,maize,1.41,255.65
269.07,31.27,81.37,loam,sugarcane,3.66,542.23
54.76,32.94,73.83,sandy,maize,2.26,263.62
233.11,37.39,63.57,sandy,rice,3.42,429.72
283.28,35.52,85.78,loam,wheat,2.02,425.35
214.3,32.6,59.59,loam,rice,3.04,492.36
159.76,39.65,51.75,sandy,rice,2.61,403.9
61.22,33.71,73.07,loam,cotton,2.18,223.79
280.03,39.51,68.66,silt,wheat,2.92,455.56
167.57,21.15,56.76,silt,sugarcane,2.23,283.46
57.25,22.78,57.18,silt,maize,4.13,366.69
222.46,29.03,59.91,silt,cotton,2.73,473.52
170.46,27.7,54.56,clay,rice,4.56,538.39
81.09,35.65,75.51,clay,maize,1.5,266.97
103.57,23.21,72.57,clay,wheat,1.0,199.56
66.12,39.52,62.04,clay,rice,2.21,361.28
193.57,26.3,59.89,silt,rice,1.33,342.97
205.51,28.58,58.25,silt,wheat,2.27,400.02
176.44,25.49,54.17,loam,sugarcane,1.43,335.94
254.28,31.59,44.28,clay,cotton,4.41,566.56
265.25,21.17,53.41,clay,wheat,3.06,589.39
203.91,22.99,56.06,sandy,maize,2.74,602.45
53.19,34.92,67.38,loam,maize,4.04,574.85
223.81,23.73,78.69,silt,rice,1.09,342.25
154.5,24.71,59.79,loam,cotton,4.36,801.05
191.39,35.86,87.24,loam,sugarcane,2.67,489.01
212.27,21.87,81.37,sandy,sugarcane,1.11,306.41
137.56,28.75,89.24,sandy,maize,4.19,639.48
279.27,20.46,83.81,loam,sugarcane,2.57,538.54
83.49,26.94,70.84,clay,maize,3.22,404.02
217.88,33.98,69.92,silt,cotton,4.52,796.11
51.09,21.8,46.48,sandy,rice,4.51,439.07
281.16,37.77,76.12,sandy,maize,4.52,512.79
78.13,38.19,70.01,silt,cotton,2.38,366.34
73.72,22.1,65.35,sandy,maize,3.87,576.67
133.25,39.81,74.66,loam,wheat,1.55,323.95
143.39,25.95,62.2,silt,maize,4.24,360.78
103.58,21.68,66.19,clay,cotton,2.04,347.4
196.28,20.1,59.92,sandy,sugarcane,2.59,355.79
160.73,28.17,75.87,sandy,maize,4.51,666.98
58.54,32.6,83.83,loam,rice,4.13,596.35
129.91,26.64,82.04,clay,cotton,4.79,679.63
252.61,36.73,79.3,sandy,sugarcane,2.14,407.79
222.43,34.33,40.69,silt,cotton,1.18,333.08
231.22,27.0,85.59,silt,maize,4.6,544.26
224.53,34.69,53.74,loam,wheat,2.72,583.83
127.74,38.81,84.4,loam,wheat,4.5,450.06
74.92,21.86,49.85,sandy,rice,3.79,457.51
118.12,26.12,61.98,loam,rice,4.44,515.05
257.95,29.27,77.47,silt,sugarcane,3.45,658.35
295.12,29.96,72.01,loam,wheat,4.16,636.62
173.46,30.84,60.8,silt,maize,1.04,215.6
52.43,26.01,73.93,sandy,cotton,4.86,626.76
85.01,33.35,67.45,silt,cotton,1.31,212.27
130.52,32.9,53.79,loam,wheat,0.61,248.19
194.65,31.56,72.32,silt,wheat,2.89,531.86
68.77,22.28,50.21,silt,cotton,3.7,302.65
285.84,29.54,74.7,clay,sugarcane,3.72,819.88
141.27,27.12,40.16,clay,cotton,2.03,395.39
278.15,29.82,67.44,sandy,rice,3.89,573.79
245.13,38.44,60.05,silt,maize,4.29,619.77
238.86,29.61,55.16,silt,wheat,3.25,463.26
201.68,20.28,65.79,silt,wheat,2.24,437.09
206.7,28.78,72.27,clay,sugarcane,3.26,607.75
209.5,36.41,88.27,silt,rice,4.38,632.79
207.18,35.6,81.65,clay,cotton,4.55,616.95
188.43,30.27,75.86,sandy,rice,0.64,178.01
296.6,25.0,63.95,silt,rice,1.05,330.94
233.07,29.3,59.61,silt,sugarcane,0.52,305.72
244.24,31.27,41.63,loam,sugarcane,2.72,460.92
268.12,40.0,57.95,clay,cotton,2.46,596.79
103.91,32.88,82.42,loam,cotton,2.96,384.12
70.95,33.89,59.2,sandy,maize,3.58,386.19
170.72,29.83,63.08,clay,rice,2.15,420.62
178.52,27.09,53.59,silt,cotton,1.44,294.81
257.3,36.26,53.71,silt,sugarcane,2.28,447.93
